Fraction_of_nodes	Efficiency
0.101	0.2958844810672434
0.102	0.2957897272040277
0.103	0.29566482355354523
0.104	0.2955002161494006
0.105	0.29540370523271803
0.106	0.2953458125312816
0.107	0.29510764675407697
0.108	0.2948315156227249
0.109	0.29469257704111007
0.11	0.2944676297499954
0.111	0.2940186530752436
0.112	0.29384959931893734
0.113	0.2937205585586029
0.114	0.2935957965096058
0.115	0.2934874436534099
0.116	0.29345223759132627
0.117	0.29333466871227526
0.118	0.29323133970595305
0.119	0.2931521514822011
0.12	0.29309606302071467
0.121	0.2931214113519145
0.122	0.29315360313352806
0.123	0.293075362425909
0.124	0.29288693194315074
0.125	0.29260743162395986
0.126	0.2923020859598783
0.127	0.2921514732308697
0.128	0.2920644596870518
0.129	0.29193712503682895
0.13	0.2918975374510987
0.131	0.29179804183589464
0.132	0.29160890162655956
0.133	0.29136767690053
0.134	0.2911533041056011
0.135	0.2911388022360363
0.136	0.29116006542877193
0.137	0.29111818147155355
0.138	0.2908505756078307
0.139	0.2906041675522846
0.14	0.2903226020638042
0.141	0.2900231640058843
0.142	0.28950448618027497
0.143	0.28866991201677794
0.144	0.28832363879716816
0.145	0.2878518570704825
0.146	0.28758886138716205
0.147	0.2872824153478928
0.148	0.2869228361433742
0.149	0.286751681167308
0.15	0.2865877667923482
0.151	0.2863485806474008
0.152	0.2862471902854692
0.153	0.2861328053106455
0.154	0.2860595099887542
0.155	0.2860169876314399
0.156	0.28548713729262
0.157	0.2848656366614519
0.158	0.28465862958093907
0.159	0.28426925348145526
0.16	0.2834275903460461
0.161	0.28281595142919913
0.162	0.2817481431525704
0.163	0.28108948786768745
0.164	0.2808670833327935
0.165	0.28063758745044565
0.166	0.28020625859227855
0.167	0.2799781244926885
0.168	0.27966687907571747
0.169	0.2794022712832419
0.17	0.27730295990201204
0.171	0.27527908408853696
0.172	0.27494777423774663
0.173	0.27398237675266107
0.174	0.27334236170170306
0.175	0.2728403592102721
0.176	0.27253942647593676
0.177	0.2719628925272933
0.178	0.2710150230370246
0.179	0.2704737890828024
0.18	0.26977373897323037
0.181	0.2682719300087399
0.182	0.26711521369036084
0.183	0.26625796636563476
0.184	0.2645867846123401
0.185	0.258876023661922
0.186	0.2552138878712646
0.187	0.2541522725225393
0.188	0.25391240704844414
0.189	0.25262982317692284
0.19	0.2482100909161019
0.191	0.24801910991944193
0.192	0.2474876719618723
0.193	0.2469173416292175
0.194	0.2465975715998331
0.195	0.2461392166646251
0.196	0.24536748397433025
0.197	0.24524793937413167
0.198	0.2424360521324586
0.199	0.24134433396756286
0.2	0.23832010126750475
0.201	0.23528290748923894
0.202	0.23452443220934746
0.203	0.23393727214868096
0.204	0.23245356386595342
0.205	0.2292812194079435
0.206	0.22426993157026534
0.207	0.22303452720084785
0.208	0.22229470041010643
0.209	0.2217906262609452
0.21	0.2202151990406462
0.211	0.21905759768814145
0.212	0.21798900559602524
0.213	0.21014836273331594
0.214	0.2074589090945494
0.215	0.2056608423274775
0.216	0.20337594561173722
0.217	0.20006241456185636
0.218	0.19870770020612313
0.219	0.19610947382355842
0.22	0.19451068294099344
0.221	0.19337777999264205
0.222	0.18988117026091683
0.223	0.18732588897317928
0.224	0.18333913257198076
0.225	0.18147583119890062
0.226	0.17935765346727622
0.227	0.1770205371930999
0.228	0.17467967329452028
0.229	0.16961679110348524
0.23	0.17005792710115358
0.231	0.1700593183838045
0.232	0.1701057647378628
0.233	0.16884729989175778
0.234	0.1662290467776043
0.235	0.16509969977760622
0.236	0.16218751916911417
0.237	0.1620171384531326
0.238	0.15968463058697518
0.239	0.15959796735583837
0.24	0.15911426264100548
0.241	0.1585334926148679
0.242	0.15895233935889663
0.243	0.15899206232325533
0.244	0.15756770742248838
0.245	0.15721894627855537
0.246	0.15241768660596844
0.247	0.14909914905792326
0.248	0.14867689428665973
0.249	0.1486647025766564
0.25	0.14725868201525869
0.251	0.14715334341325298
0.252	0.14473185013242928
0.253	0.1443134070946601
0.254	0.14351029377390265
0.255	0.1438924658488883
0.256	0.14390643767010636
0.257	0.144294325642263
0.258	0.14425728667366197
0.259	0.14248062630759806
0.26	0.1424961716075171
0.261	0.14186734120034172
0.262	0.14111871302163698
0.263	0.1396038394258072
0.264	0.13804879015362542
0.265	0.13759812585116318
0.266	0.13760059463307717
0.267	0.13494412050239157
0.268	0.13113387449585692
0.269	0.1311068015349066
0.27	0.13111919226421906
0.271	0.13095842221280804
0.272	0.13131869297542925
0.273	0.12957346918699605
0.274	0.1291264568448271
0.275	0.1269083727469398
0.276	0.1255808796220053
0.277	0.12592491772105674
0.278	0.12569443520086682
0.279	0.12538642857406476
0.28	0.12410833956260194
0.281	0.12313559388813641
0.282	0.12305913173386378
0.283	0.12262856499113703
0.284	0.12095531365061944
0.285	0.11896550033931078
0.286	0.11524743744538571
0.287	0.11471550606561179
0.288	0.11226007476847383
0.289	0.11201167503355954
0.29	0.1120179652896414
0.291	0.111549332420765
0.292	0.11008695992809524
0.293	0.10816864520650818
0.294	0.1072343592802737
0.295	0.10753900234641084
0.296	0.10735444508694304
0.297	0.10617968843393036
0.298	0.10523272762916674
0.299	0.10553339256525007
0.3	0.10519709066905666
0.301	0.10525280499155441
0.302	0.10433721004274692
0.303	0.10436062037368458
0.304	0.10331213930434927
0.305	0.10360986881243096
0.306	0.10356142335496121
0.307	0.10131198614989124
0.308	0.10073388246633676
0.309	0.0972814494099451
0.31	0.09699308455602142
0.311	0.09648837262955272
0.312	0.09555488857350598
0.313	0.09542035185627418
0.314	0.0953984666500238
0.315	0.09534266349814716
0.316	0.09562185138540381
0.317	0.09555535635195661
0.318	0.0953619476597387
0.319	0.09523277458931059
0.32	0.09457570441622166
0.321	0.09485468879503058
0.322	0.09478506789716043
0.323	0.09412503164214239
0.324	0.09409472744988365
0.325	0.09317077333000993
0.326	0.09316928063956627
0.327	0.09224818947276725
0.328	0.0913578910922245
0.329	0.0900332288107614
0.33	0.08943847336717257
0.331	0.08938427678265647
0.332	0.08965229560359397
0.333	0.08876316536443662
0.334	0.08844427374526491
0.335	0.08871067216016028
0.336	0.08761566579421987
0.337	0.0869600284057216
0.338	0.08721857440992009
0.339	0.08721875303694768
0.34	0.086253599941195
0.341	0.08579274517394989
0.342	0.08546945548200284
0.343	0.08521231252543184
0.344	0.0847381914628176
0.345	0.08464143172535331
0.346	0.08379090800064593
0.347	0.0840432377995187
0.348	0.08024245209563076
0.349	0.07972798422212679
0.35	0.0796805709089652
0.351	0.07692815572881868
0.352	0.07716595528284903
0.353	0.07679552536078478
0.354	0.07598323655759191
0.355	0.07579355127188304
0.356	0.07550560871139644
0.357	0.07535482403302052
0.358	0.07557090545934783
0.359	0.07536096306509113
0.36	0.0728749305763928
0.361	0.07193760097668991
0.362	0.0701768577098636
0.363	0.06852239904189934
0.364	0.06810621949346249
0.365	0.06831609777845893
0.366	0.06853194642862784
0.367	0.0681679761628029
0.368	0.06805831010212389
0.369	0.06714359894776631
0.37	0.06735709210817256
